Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,6,16,1,2050,2050,2148,2150,OH,5554,N739CA,58,60,39,-2,0,CVG,LAN,258,3,16,0,,0,NA,NA,NA,NA,NA
2008,6,17,2,1033,1035,1120,1125,OH,5301,N958CA,47,50,28,-5,-2,CVG,IND,98,9,10,0,,0,NA,NA,NA,NA,NA
2008,6,17,2,922,910,1217,1149,OH,5791,N932CA,175,159,110,28,12,LGA,SAV,722,8,57,0,,0,0,0,28,0,0
2008,6,18,3,1125,1130,1205,1217,OH,5528,N712CA,40,47,28,-12,-5,CMH,CVG,116,2,10,0,,0,NA,NA,NA,NA,NA
2008,6,19,4,1600,1605,1755,1815,OH,5248,N958CA,115,130,72,-20,-5,JFK,RDU,426,12,31,0,,0,NA,NA,NA,NA,NA
2008,6,19,4,1836,1836,2003,2005,OH,5744,N868CA,87,89,50,-2,0,ORF,JFK,289,22,15,0,,0,NA,NA,NA,NA,NA
2008,6,20,5,2059,2100,2130,2137,OH,5459,N806CA,31,37,13,-7,-1,CVG,LEX,70,8,10,0,,0,NA,NA,NA,NA,NA
2008,6,21,6,1323,1330,1512,1528,OH,5274,N973CA,109,118,96,-16,-7,JAX,CVG,614,3,10,0,,0,NA,NA,NA,NA,NA
2008,6,22,7,1125,1105,1704,1559,OH,5202,N582CA,279,234,222,65,20,AUS,JFK,1522,12,45,0,,0,20,0,45,0,0
2008,6,22,7,1205,1126,1314,1235,OH,5773,N518CA,69,69,40,39,39,DTW,CVG,229,3,26,0,,0,39,0,0,0,0
2008,6,23,1,2005,1940,2230,2206,OH,5486,N812CA,145,146,119,24,25,CVG,JFK,589,9,17,0,,0,24,0,0,0,0
2008,6,24,2,1313,1315,1440,1435,OH,5221,N920CA,87,80,66,5,-2,CVG,RDU,390,9,12,0,,0,NA,NA,NA,NA,NA
2008,6,24,2,35,1940,135,2115,OH,5731,N809CA,60,95,37,260,295,BOS,JFK,187,7,16,0,,0,0,0,0,0,260
2008,6,25,3,2120,2055,2257,2240,OH,5456,N653CA,97,105,84,17,25,CVG,JAX,614,7,6,0,,0,17,0,0,0,0
2008,6,26,4,1520,1525,1818,1835,OH,5169,N965CA,118,130,107,-17,-5,OKC,CVG,756,1,10,0,,0,NA,NA,NA,NA,NA
2008,6,26,4,2220,1835,2325,1951,OH,5665,N972CA,65,76,50,214,225,PIT,CVG,256,2,13,0,,0,0,214,0,0,0
2008,6,27,5,854,855,1023,1028,OH,5392,N510CA,89,93,74,-5,-1,CVG,ROC,461,5,10,0,,0,NA,NA,NA,NA,NA
2008,6,28,6,1955,1925,2145,2051,OH,5176,N868CA,110,86,79,54,30,CVG,RDU,390,10,21,0,,0,30,0,24,0,0
2008,6,29,7,1645,1645,1710,1715,OH,5125,N964CA,85,90,72,-5,0,CVG,MKE,318,5,8,0,,0,NA,NA,NA,NA,NA
2008,6,29,7,1745,1745,1935,1947,OH,5668,N933CA,110,122,96,-12,0,JAX,CVG,614,2,12,0,,0,NA,NA,NA,NA,NA
2008,6,30,1,1510,1515,1656,1658,OH,5409,N739CA,106,103,74,-2,-5,BOS,BWI,370,5,27,0,,0,NA,NA,NA,NA,NA
2008,6,1,7,1451,1453,1701,1555,OO,2803,N698BR,190,122,101,66,-2,BWI,MKE,641,3,86,0,,0,0,0,66,0,0
2008,6,1,7,614,615,748,745,OO,4075,N805SK,94,90,76,3,-1,DEN,SLC,391,6,12,0,,0,NA,NA,NA,NA,NA
2008,6,1,7,757,800,846,855,OO,5855,N763SK,49,55,32,-9,-3,ORD,ATW,160,3,14,0,,0,NA,NA,NA,NA,NA
2008,6,1,7,557,600,911,848,OO,6472,N778SK,134,108,85,23,-3,LAX,ABQ,677,6,43,0,,0,23,0,0,0,0
2008,6,2,1,1515,1515,1610,1615,OO,3563,N308SW,55,60,40,-5,0,SLC,TWF,175,4,11,0,,0,NA,NA,NA,NA,NA
2008,6,2,1,1710,1712,2058,2055,OO,4097,N668CA,168,163,134,3,-2,SLC,AUS,1085,6,28,0,,0,NA,NA,NA,NA,NA
2008,6,2,1,819,823,952,957,OO,5819,N978SW,93,94,73,-5,-4,ORD,LNK,466,6,14,0,,0,NA,NA,NA,NA,NA
2008,6,2,1,1728,1635,1806,1717,OO,6386,N947SW,98,102,87,49,53,BOI,SFO,522,3,8,0,,0,0,0,0,0,49
2008,6,3,2,1644,1650,1724,1730,OO,2741,N498CA,40,40,29,-6,-6,ATW,MKE,96,3,8,0,,0,NA,NA,NA,NA,NA
2008,6,3,2,747,750,953,942,OO,4089,N821SK,186,172,162,11,-3,MSP,SLC,991,14,10,0,,0,NA,NA,NA,NA,NA
2008,6,3,2,1314,1023,1529,1159,OO,5819,N979SW,135,96,116,210,171,LNK,ORD,466,10,9,0,,0,0,0,210,0,0
2008,6,3,2,2315,2220,27,2343,OO,6387,N954SW,72,83,54,44,55,SFO,PSP,421,5,13,0,,0,0,0,0,0,44
2008,6,4,3,710,720,747,740,OO,2778,N984CA,97,80,63,7,-10,CLE,MKE,328,21,13,0,,0,NA,NA,NA,NA,NA
2008,6,4,3,1006,1007,1313,1305,OO,4048,N821SK,127,118,101,8,-1,SEA,SLC,689,7,19,0,,0,NA,NA,NA,NA,NA
2008,6,4,3,1348,1344,1508,1458,OO,5778,N562SW,80,74,63,10,4,YUM,LAX,237,7,10,0,,0,NA,NA,NA,NA,NA
2008,6,4,3,802,806,856,900,OO,6259,N959SW,54,54,33,-4,-4,ORD,PIA,130,3,18,0,,0,NA,NA,NA,NA,NA
2008,6,5,4,928,933,1037,1010,OO,2617,N506CA,69,37,22,27,-5,MSN,MKE,74,38,9,0,,0,0,0,27,0,0
2008,6,5,4,2059,2105,2136,2155,OO,3999,N910EV,97,110,76,-19,-6,SLC,YUM,580,6,15,0,,0,NA,NA,NA,NA,NA
2008,6,5,4,1157,1145,1247,1232,OO,5717,N569SW,50,47,36,15,12,RDM,PDX,116,6,8,0,,0,12,0,3,0,0
2008,6,5,4,1201,1157,1342,1338,OO,6087,N982SW,101,101,78,4,4,ORD,MEM,491,7,16,0,,0,NA,NA,NA,NA,NA
2008,6,5,4,2147,2055,9,2317,OO,6704,N960SW,82,82,64,52,52,DEN,LNK,423,2,16,0,,0,0,0,0,0,52
2008,6,6,5,1236,1231,1503,1508,OO,3842,N445SW,87,97,68,-5,5,PSC,SLC,521,9,10,0,,0,NA,NA,NA,NA,NA
2008,6,6,5,843,848,1000,1010,OO,5499,N233SW,77,82,59,-10,-5,ACV,SFO,250,6,12,0,,0,NA,NA,NA,NA,NA
2008,6,6,5,821,755,910,851,OO,5966,N702SK,49,56,36,19,26,ORD,SPI,174,4,9,0,,0,0,0,0,0,19
2008,6,6,5,1635,1635,1907,1915,OO,6556,N965SW,92,100,70,-8,0,DEN,TUL,541,3,19,0,,0,NA,NA,NA,NA,NA
2008,6,7,6,622,630,727,742,OO,3809,N443SW,65,72,53,-15,-8,BTM,SLC,357,5,7,0,,0,NA,NA,NA,NA,NA
2008,6,7,6,1412,1417,1504,1520,OO,5503,N578SW,52,63,40,-16,-5,SMX,LAX,135,5,7,0,,0,NA,NA,NA,NA,NA
2008,6,7,6,919,754,1233,1125,OO,6068,N930SW,134,151,115,68,85,CPR,ORD,949,9,10,0,,0,0,0,68,0,0
2008,6,7,6,835,840,1002,1014,OO,6723,N465SW,147,154,127,-12,-5,DEN,PSC,853,3,17,0,,0,NA,NA,NA,NA,NA
2008,6,8,7,1440,1440,1529,1541,OO,3921,N869AS,109,121,95,-12,0,SLC,SJC,585,4,10,0,,0,NA,NA,NA,NA,NA
2008,6,8,7,1955,1958,2118,2113,OO,5570,N292SW,83,75,62,5,-3,SBA,SFO,262,12,9,0,,0,NA,NA,NA,NA,NA
2008,6,8,7,1913,1402,1932,1425,OO,6088,N774SK,79,83,60,307,311,CMH,ORD,296,8,11,0,,0,0,0,307,0,0
2008,6,8,7,556,600,721,748,OO,6706,N418SW,85,108,76,-27,-4,MEM,ORD,491,5,4,0,,0,NA,NA,NA,NA,NA
2008,6,9,1,1044,645,1209,755,OO,3837,N452SW,85,70,51,254,239,HDN,SLC,251,10,24,0,,0,239,0,15,0,0
2008,6,9,1,1830,1715,1909,1801,OO,5492,N393SW,39,46,22,68,75,SFO,MRY,77,2,15,0,,0,68,0,0,0,0
2008,6,9,1,1827,1653,1931,1748,OO,5961,N919SW,64,55,29,103,94,ORD,PIA,130,5,30,0,,0,0,0,9,0,94
2008,6,9,1,856,830,1154,1127,OO,6550,N944SW,118,117,98,27,26,TUS,DEN,639,10,10,0,,0,26,0,1,0,0
2008,6,10,2,825,821,1029,1025,OO,3610,N582SW,64,64,50,4,4,EKO,SLC,200,4,10,0,,0,NA,NA,NA,NA,NA
2008,6,10,2,1449,1445,1538,1532,OO,5424,N297SW,49,47,28,6,4,SAN,LAX,109,12,9,0,,0,NA,NA,NA,NA,NA
2008,6,10,2,1814,1759,2017,2022,OO,5862,N701SK,63,83,44,-5,15,ORD,SDF,286,3,16,0,,0,NA,NA,NA,NA,NA
2008,6,10,2,2210,2215,2325,2344,OO,6445,N768SK,75,89,60,-19,-5,LAX,TUS,451,4,11,0,,0,NA,NA,NA,NA,NA
2008,6,11,3,1450,1025,1503,1045,OO,2771,N986CA,73,80,57,258,265,CLE,MKE,328,5,11,0,,0,258,0,0,0,0
2008,6,11,3,1201,1126,1312,1235,OO,4056,N442SW,71,69,43,37,35,SLC,MTJ,268,6,22,0,,0,35,0,2,0,0
2008,6,11,3,1336,1331,1453,1458,OO,5761,N271YV,77,87,61,-5,5,MOD,LAX,292,8,8,0,,0,NA,NA,NA,NA,NA
2008,6,11,3,553,600,654,700,OO,6200,N913SW,61,60,36,-6,-7,ORD,CID,196,4,21,0,,0,NA,NA,NA,NA,NA
2008,6,12,4,1125,1130,1316,1330,OO,2507,N709BR,111,120,96,-14,-5,SAT,MCI,706,4,11,0,,0,NA,NA,NA,NA,NA
2008,6,12,4,1346,1340,1459,1438,OO,3924,N433SW,73,58,54,21,6,SLC,IDA,188,4,15,0,,0,6,0,15,0,0
2008,6,12,4,1951,1958,2103,2113,OO,5570,N562SW,72,75,56,-10,-7,SBA,SFO,262,7,9,0,,0,NA,NA,NA,NA,NA
2008,6,12,4,2055,2059,2243,2249,OO,6040,N750SK,108,110,80,-6,-4,ORD,BHM,584,4,24,0,,0,NA,NA,NA,NA,NA
2008,6,12,4,1603,1601,1642,1641,OO,6640,N937SW,39,40,20,1,2,DEN,COS,72,7,12,0,,0,NA,NA,NA,NA,NA
2008,6,13,5,1409,1405,1549,1559,OO,3795,N607SK,160,174,148,-10,4,SAT,SLC,1086,4,8,0,,0,NA,NA,NA,NA,NA
2008,6,13,5,1917,1850,2011,1946,OO,5461,N293SW,54,56,34,25,27,SBA,LAX,89,8,12,0,,0,25,0,0,0,0
2008,6,13,5,1954,1837,2156,2030,OO,5927,N979SW,182,173,162,86,77,BNA,DEN,1013,9,11,0,,0,0,8,9,0,69
2008,6,13,5,1817,1822,1949,1953,OO,6510,N948SW,92,91,65,-4,-5,SMF,LAX,373,11,16,0,,0,NA,NA,NA,NA,NA
2008,6,14,6,1259,1300,1532,1548,OO,3756,N668CA,93,108,75,-16,-1,BUR,SLC,574,6,12,0,,0,NA,NA,NA,NA,NA
2008,6,14,6,1746,1745,1823,1830,OO,5461,N291SW,37,45,21,-7,1,LAX,SBA,89,3,13,0,,0,NA,NA,NA,NA,NA
2008,6,14,6,600,604,646,700,OO,5998,N953SW,46,56,32,-14,-4,PIA,ORD,130,4,10,0,,0,NA,NA,NA,NA,NA
2008,6,14,6,2117,2118,2202,2216,OO,6633,N907SW,105,118,92,-14,-1,DEN,TUS,639,4,9,0,,0,NA,NA,NA,NA,NA
2008,6,15,7,1605,1604,1901,1855,OO,3832,N411SW,116,111,88,6,1,PDX,SLC,630,5,23,0,,0,NA,NA,NA,NA,NA
2008,6,15,7,1749,1715,1841,1801,OO,5492,N234SW,52,46,32,40,34,SFO,MRY,77,3,17,0,,0,34,0,6,0,0
2008,6,15,7,553,600,716,733,OO,5999,N958SW,83,93,69,-17,-7,SGF,ORD,438,5,9,0,,0,NA,NA,NA,NA,NA
2008,6,15,7,746,746,901,909,OO,6608,N715SK,75,83,56,-8,0,SLC,DEN,391,8,11,0,,0,NA,NA,NA,NA,NA
2008,6,16,1,1519,1450,1607,1542,OO,3755,N368CA,108,112,93,25,29,SLC,BUR,574,3,12,0,,0,0,0,0,0,25
2008,6,16,1,833,839,923,932,OO,5439,N296SW,50,53,25,-9,-6,SBA,LAX,89,11,14,0,,0,NA,NA,NA,NA,NA
2008,6,16,1,2121,2000,2140,2024,OO,5885,N958SW,79,84,44,76,81,IND,ORD,177,15,20,0,,0,0,0,0,0,76
2008,6,16,1,556,600,855,851,OO,6472,N957SW,119,111,88,4,-4,LAX,ABQ,677,6,25,0,,0,NA,NA,NA,NA,NA
2008,6,17,2,1631,1632,1922,1930,OO,2804,N988CA,111,118,96,-8,-1,MKE,BWI,641,4,11,0,,0,NA,NA,NA,NA,NA
2008,6,17,2,1657,1702,2038,2045,OO,4083,N611SK,161,163,138,-7,-5,SLC,AUS,1085,4,19,0,,0,NA,NA,NA,NA,NA
2008,6,17,2,600,605,654,715,OO,5787,N567SW,54,70,43,-21,-5,MFR,PDX,222,2,9,0,,0,NA,NA,NA,NA,NA
2008,6,17,2,859,905,1026,1026,OO,6343,N724SK,87,81,65,0,-6,SNA,SFO,372,4,18,0,,0,NA,NA,NA,NA,NA
2008,6,18,3,914,933,948,1010,OO,2617,N403SW,34,37,19,-22,-19,MSN,MKE,74,4,11,0,,0,NA,NA,NA,NA,NA
2008,6,18,3,848,845,1025,1025,OO,3993,N423SW,97,100,70,0,3,SLC,ABQ,493,6,21,0,,0,NA,NA,NA,NA,NA
2008,6,18,3,1633,1620,1746,1726,OO,5712,N581SW,73,66,47,20,13,PSP,LAS,173,10,16,0,,0,0,0,7,0,13
2008,6,18,3,1149,1156,1326,1334,OO,6087,N712SK,97,98,74,-8,-7,ORD,MEM,491,7,16,0,,0,NA,NA,NA,NA,NA
2008,6,18,3,2055,2059,2236,2237,OO,6703,N752SK,101,98,70,-1,-4,ORD,MEM,491,2,29,0,,0,NA,NA,NA,NA,NA
2008,6,19,4,1505,1506,1536,1544,OO,3839,N418SW,91,98,74,-8,-1,SLC,PSC,521,4,13,0,,0,NA,NA,NA,NA,NA
2008,6,19,4,2240,2247,2341,2357,OO,5496,N291SW,61,70,45,-16,-7,SFO,SBP,191,4,12,0,,0,NA,NA,NA,NA,NA
2008,6,19,4,757,759,845,857,OO,5964,N986SW,48,58,34,-12,-2,GRB,ORD,174,7,7,0,,0,NA,NA,NA,NA,NA
2008,6,19,4,819,812,913,922,OO,6555,N965SW,54,70,38,-9,7,DEN,GJT,212,4,12,0,,0,NA,NA,NA,NA,NA
2008,6,20,5,1102,1100,1203,1210,OO,3617,N584SW,61,70,49,-7,2,SLC,SUN,223,3,9,0,,0,NA,NA,NA,NA,NA
2008,6,20,5,1335,1322,1420,1409,OO,5412,N290SW,45,47,29,11,13,SAN,LAX,109,4,12,0,,0,NA,NA,NA,NA,NA
2008,6,20,5,NA,1817,NA,1906,OO,5850,N930SW,NA,49,NA,NA,NA,ORD,MKE,67,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,6,20,5,2021,2030,2139,2138,OO,6425,N748SK,138,128,104,1,-9,ASE,LAX,737,19,15,0,,0,NA,NA,NA,NA,NA
2008,6,21,6,1134,1140,1228,1247,OO,3586,N585SW,54,67,45,-19,-6,SUN,SLC,223,4,5,0,,0,NA,NA,NA,NA,NA
2008,6,21,6,904,904,949,1001,OO,5408,N569SW,45,57,33,-12,0,LAX,SAN,109,3,9,0,,0,NA,NA,NA,NA,NA
2008,6,21,6,1927,1847,2110,2034,OO,5927,N750SK,163,167,142,36,40,BNA,DEN,1013,6,15,0,,0,0,36,0,0,0
2008,6,21,6,1945,1945,2130,2113,OO,6551,N927SW,105,88,62,17,0,BIL,DEN,455,31,12,0,,0,0,0,17,0,0
2008,6,22,7,652,700,744,802,OO,3757,N427SW,112,122,95,-18,-8,SLC,BUR,574,4,13,0,,0,NA,NA,NA,NA,NA
2008,6,22,7,1749,1753,1851,1903,OO,5444,N236SW,62,70,47,-12,-4,SFO,SBP,191,3,12,0,,0,NA,NA,NA,NA,NA
2008,6,22,7,1425,1404,1713,1638,OO,5932,N405SW,108,94,61,35,21,ORD,CRW,416,3,44,0,,0,5,0,14,0,16
2008,6,22,7,1311,1321,1412,1417,OO,6529,N919SW,61,56,26,-5,-10,ORD,MSN,109,8,27,0,,0,NA,NA,NA,NA,NA
2008,6,23,1,933,940,1034,1045,OO,3582,N568SW,61,65,46,-11,-7,SUN,SLC,223,5,10,0,,0,NA,NA,NA,NA,NA
2008,6,23,1,605,605,855,857,OO,4123,N441SW,110,112,88,-2,0,YUM,SLC,580,4,18,0,,0,NA,NA,NA,NA,NA
2008,6,23,1,946,941,1107,1108,OO,5807,N755SK,141,147,118,-1,5,ORD,COS,911,8,15,0,,0,NA,NA,NA,NA,NA
2008,6,23,1,1324,1044,1601,1319,OO,6380,N941SW,97,95,73,162,160,SFO,BOI,522,3,21,0,,0,0,0,151,0,11
2008,6,24,2,1948,1958,2112,2130,OO,2672,N983CA,84,92,68,-18,-10,BNA,MKE,475,5,11,0,,0,NA,NA,NA,NA,NA
2008,6,24,2,810,815,952,1007,OO,4025,N608SK,162,172,143,-15,-5,MSP,SLC,991,7,12,0,,0,NA,NA,NA,NA,NA
2008,6,24,2,1818,1835,1849,1909,OO,5740,N236SW,31,34,17,-20,-17,YUM,IPL,58,6,8,0,,0,NA,NA,NA,NA,NA
2008,6,24,2,2229,2237,2358,2359,OO,6140,N941SW,89,82,59,-1,-8,SFO,ONT,363,4,26,0,,0,NA,NA,NA,NA,NA
2008,6,24,2,1556,1600,1849,1854,OO,6769,N948SW,113,114,92,-5,-4,DEN,FAR,627,4,17,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,954,955,1109,1117,OO,3884,N411SW,75,82,51,-8,-1,SLC,BZN,347,4,20,0,,0,NA,NA,NA,NA,NA
2008,6,25,3,2100,1925,2224,2041,OO,5547,N218SW,84,76,69,103,95,BFL,SFO,238,4,11,0,,0,0,0,103,0,0
2008,6,25,3,1057,1035,1256,1230,OO,6017,N905SW,119,115,104,26,22,ICT,ORD,588,5,10,0,,0,0,0,26,0,0
2008,6,25,3,808,812,933,943,OO,6607,N982SW,145,151,127,-10,-4,MEM,DEN,872,7,11,0,,0,NA,NA,NA,NA,NA
2008,6,26,4,1706,1709,1802,1800,OO,3764,N453SW,116,111,95,2,-3,SLC,TUS,601,5,16,0,,0,NA,NA,NA,NA,NA
2008,6,26,4,1203,931,1327,1035,OO,5448,N284YV,84,64,68,172,152,SBP,SFO,191,6,10,0,,0,0,0,172,0,0
2008,6,26,4,1318,1313,1527,1503,OO,5899,N918SW,69,50,26,24,5,ORD,AZO,122,5,38,0,,0,5,0,19,0,0
2008,6,26,4,1859,1837,2014,2004,OO,6488,N980SW,75,87,57,10,22,LAX,RNO,390,7,11,0,,0,NA,NA,NA,NA,NA
2008,6,27,5,1230,1220,1355,1335,OO,2825,N507CA,85,75,63,20,10,MKE,MSP,297,11,11,0,,0,10,0,10,0,0
2008,6,27,5,1934,1937,2108,2115,OO,4082,N863AS,94,98,64,-7,-3,SLC,COS,410,11,19,0,,0,NA,NA,NA,NA,NA
2008,6,27,5,703,654,756,759,OO,5781,N299SW,53,65,45,-3,9,SMF,ACV,207,2,6,0,,0,NA,NA,NA,NA,NA
2008,6,27,5,1908,1831,2050,2010,OO,6324,N910SW,102,99,73,40,37,FSD,ORD,462,6,23,0,,0,0,0,40,0,0
2008,6,28,6,722,730,932,934,OO,2680,N496CA,70,64,43,-2,-8,MKE,IND,238,8,19,0,,0,NA,NA,NA,NA,NA
2008,6,28,6,1654,1656,2024,2023,OO,4072,N412SW,150,147,127,1,-2,SLC,TUL,926,3,20,0,,0,NA,NA,NA,NA,NA
2008,6,28,6,740,743,1047,1110,OO,5842,N726SK,127,147,111,-23,-3,COS,ORD,911,6,10,0,,0,NA,NA,NA,NA,NA
2008,6,28,6,1208,1211,1323,1336,OO,6477,N951SW,75,85,58,-13,-3,LAX,SMF,373,4,13,0,,0,NA,NA,NA,NA,NA
2008,6,29,7,2056,2055,2152,2201,OO,3596,N576SW,56,66,45,-9,1,SLC,SUN,223,1,10,0,,0,NA,NA,NA,NA,NA
2008,6,29,7,1649,1654,1802,1819,OO,4139,N429SW,73,85,60,-17,-5,HLN,SLC,402,7,6,0,,0,NA,NA,NA,NA,NA
2008,6,29,7,2023,1847,2225,2110,OO,5862,N760SK,62,83,48,75,96,ORD,SDF,286,4,10,0,,0,0,0,0,0,75
2008,6,29,7,804,810,919,933,OO,6467,N973SW,75,83,61,-14,-6,LAX,SMF,373,3,11,0,,0,NA,NA,NA,NA,NA
2008,6,30,1,1337,1340,1419,1420,OO,2794,N988CA,42,40,22,-1,-3,MKE,GRB,107,5,15,0,,0,NA,NA,NA,NA,NA
2008,6,30,1,1021,1025,1126,1130,OO,4067,N464SW,65,65,47,-4,-4,BOI,SLC,291,11,7,0,,0,NA,NA,NA,NA,NA
2008,6,30,1,1455,1455,1603,1600,OO,5774,N270YV,68,65,45,3,0,LAS,PSP,173,4,19,0,,0,NA,NA,NA,NA,NA
2008,6,30,1,1249,1254,1439,1443,OO,6260,N918SW,110,109,93,-4,-5,GTF,DEN,624,10,7,0,,0,NA,NA,NA,NA,NA
2008,6,22,7,1615,1619,515,517,UA,2,N213UA,480,478,461,-2,-4,HNL,ORD,4243,6,13,0,,0,NA,NA,NA,NA,NA
2008,6,27,5,1546,1529,1910,1851,UA,15,N505UA,384,382,328,19,17,JFK,SFO,2586,3,53,0,,0,17,0,2,0,0
2008,6,12,4,1217,1217,1953,2002,UA,34,N211UA,276,285,264,-9,0,OGG,SFO,2338,2,10,0,,0,NA,NA,NA,NA,NA
2008,6,6,5,905,905,1122,1135,UA,45,N668UA,317,330,295,-13,0,LAX,OGG,2486,5,17,0,,0,NA,NA,NA,NA,NA
2008,6,6,5,1326,1327,2149,2145,UA,56,N550UA,323,318,303,4,-1,KOA,LAX,2504,10,10,0,,0,NA,NA,NA,NA,NA
2008,6,26,4,2315,2210,649,613,UA,66,N848UA,274,303,261,36,65,LAX,MCO,2217,3,10,0,,0,11,0,0,0,25
2008,6,2,1,1017,1018,1201,1209,UA,75,N919UA,104,111,84,-8,-1,PDX,SFO,550,9,11,0,,0,NA,NA,NA,NA,NA
2008,6,5,4,2102,2105,532,523,UA,84,N667UA,330,318,307,9,-3,HNL,LAX,2556,7,16,0,,0,NA,NA,NA,NA,NA
2008,6,14,6,2343,2340,522,539,UA,96,N830UA,219,239,204,-17,3,LAX,ORD,1745,3,12,0,,0,NA,NA,NA,NA,NA
2008,6,2,1,1138,1135,1359,1356,UA,111,N504UA,261,261,244,3,3,ORD,LAX,1745,5,12,0,,0,NA,NA,NA,NA,NA
2008,6,30,1,937,937,1308,1311,UA,125,N582UA,391,394,371,-3,0,ORD,ANC,2846,7,13,0,,0,NA,NA,NA,NA,NA
2008,6,14,6,755,755,1044,1026,UA,137,N852UA,289,271,266,18,0,ORD,SFO,1846,4,19,0,,0,0,0,18,0,0
2008,6,25,3,1219,1224,1321,1329,UA,151,N398UA,122,125,98,-8,-5,IAD,ORD,589,8,16,0,,0,NA,NA,NA,NA,NA
2008,6,20,5,2109,2111,2248,2243,UA,165,N507UA,159,152,132,5,-2,DEN,SJC,948,6,21,0,,0,NA,NA,NA,NA,NA
2008,6,18,3,1358,1404,1932,1952,UA,178,N583UA,274,288,255,-20,-6,ANC,SFO,2018,6,13,0,,0,NA,NA,NA,NA,NA
2008,6,12,4,757,801,1025,1011,UA,189,N816UA,268,250,244,14,-4,ORD,SAN,1723,3,21,0,,0,NA,NA,NA,NA,NA
2008,6,5,4,1002,1016,1133,1142,UA,204,N837UA,91,86,71,-9,-14,JAC,DEN,406,10,10,0,,0,NA,NA,NA,NA,NA
2008,6,27,5,1741,1559,206,6,UA,220,N527UA,325,307,289,120,102,SFO,IAD,2419,11,25,0,,0,0,86,18,0,16
2008,6,2,1,1244,1251,2050,2047,UA,236,N428UA,306,296,277,3,-7,SAN,IAD,2253,7,22,0,,0,NA,NA,NA,NA,NA
2008,6,18,3,957,955,1139,1130,UA,247,N674UA,162,155,130,9,2,ORD,DEN,888,13,19,0,,0,NA,NA,NA,NA,NA
2008,6,24,2,821,823,1058,1104,UA,261,N405UA,337,341,320,-6,-2,IAD,SEA,2306,4,13,0,,0,NA,NA,NA,NA,NA
2008,6,17,2,1732,1714,1935,1934,UA,271,N429UA,243,260,224,1,18,PHL,DEN,1557,7,12,0,,0,NA,NA,NA,NA,NA
2008,6,22,7,42,2021,311,2259,UA,286,N426UA,149,158,127,252,261,LAX,SEA,954,3,19,0,,0,98,0,0,0,154
2008,6,4,3,1213,1215,1403,1412,UA,301,N378UA,110,117,95,-9,-2,DEN,BOI,649,2,13,0,,0,NA,NA,NA,NA,NA
2008,6,2,1,2009,1945,2202,2135,UA,315,N339UA,173,170,162,27,24,DEN,SEA,1024,4,7,0,,0,0,24,3,0,0
2008,6,23,1,2056,1923,2204,2033,UA,327,N425UA,128,130,102,91,93,BWI,ORD,622,5,21,0,,0,0,91,0,0,0
2008,6,15,7,557,600,701,716,UA,337,N424UA,124,136,104,-15,-3,PHL,ORD,678,5,15,0,,0,NA,NA,NA,NA,NA
2008,6,2,1,912,805,1018,915,UA,346,N924UA,126,130,110,63,67,AUS,DEN,775,7,9,0,,0,63,0,0,0,0
2008,6,13,5,1422,1423,1805,1802,UA,356,N677UA,163,159,113,3,-1,SEA,DEN,1024,8,42,0,,0,NA,NA,NA,NA,NA
2008,6,24,2,1658,1553,2016,1920,UA,366,N335UA,138,147,119,56,65,DEN,ORD,888,5,14,0,,0,5,0,0,0,51
2008,6,12,4,653,703,849,908,UA,377,N436UA,236,245,213,-19,-10,IAH,SFO,1635,7,16,0,,0,NA,NA,NA,NA,NA
2008,6,1,7,934,940,1216,1229,UA,388,N941UA,102,109,92,-13,-6,ORD,CLT,599,2,8,0,,0,NA,NA,NA,NA,NA
2008,6,8,7,1041,1043,1405,1349,UA,398,N902UA,144,126,103,16,-2,ORD,BDL,783,3,38,0,,0,0,0,16,0,0
2008,6,6,5,1720,1553,1740,1625,UA,407,N925UA,80,92,64,75,87,ICT,DEN,419,8,8,0,,0,0,0,0,0,75
2008,6,29,7,1657,1550,1753,1706,UA,417,N330UA,116,136,91,47,67,ATL,ORD,606,5,20,0,,0,0,0,47,0,0
2008,6,6,5,2031,1901,136,42,UA,430,N540UA,185,221,170,54,90,DEN,EWR,1605,4,11,0,,0,40,0,0,0,14
2008,6,23,1,1504,1456,1614,1606,UA,443,N338UA,70,70,54,8,8,DEN,ABQ,349,4,12,0,,0,NA,NA,NA,NA,NA
2008,6,5,4,1815,1815,2021,2010,UA,453,N365UA,126,115,102,11,0,DEN,BOI,649,4,20,0,,0,NA,NA,NA,NA,NA
2008,6,2,1,1814,1818,1946,2000,UA,467,N913UA,152,162,135,-14,-4,DEN,OAK,957,5,12,0,,0,NA,NA,NA,NA,NA
2008,6,19,4,1105,1040,1632,1613,UA,478,N833UA,207,213,186,19,25,SFO,DFW,1464,6,15,0,,0,0,0,0,0,19
